SESSION; TIME;RPM;THROT;LAMB;R U SP;TAR LB;OIL P;SLIP%;INJ;L/Hr;L/100K;
9 ;12:17.50 ;4519 ;19 ;12.877 ;0.0 ;14.700 ;43.5 ;0 ;3.34 ;5.5;0.0;
9 ;12:17.60 ;4554 ;19 ;12.642 ;0.0 ;14.700 ;43.5 ;0 ;3.37 ;5.6;0.0;
9 ;12:17.70 ;4554 ;19 ;12.436 ;0.0 ;14.700 ;43.5 ;0 ;3.37 ;5.6;0.0;
9 ;12:17.80 ;4593 ;19 ;12.230 ;0.0 ;14.700 ;43.5 ;0 ;3.41 ;5.7;0.0;
9 ;12:17.90 ;4637 ;19 ;11.540 ;0.0 ;14.700 ;43.5 ;0 ;3.45 ;5.9;0.0;
9 ;12:18.00 ;4752 ;19 ;11.584 ;0.0 ;14.700 ;43.5 ;0 ;3.56 ;6.2;0.0;
9 ;12:18.10 ;4914 ;19 ;11.598 ;0.0 ;14.700 ;43.5 ;0 ;3.70 ;6.8;0.0;
9 ;12:18.20 ;5082 ;19 ;11.642 ;0.0 ;14.700 ;43.5 ;0 ;3.66 ;6.8;0.0;
9 ;12:18.30 ;5127 ;19 ;11.407 ;0.0 ;14.700 ;43.5 ;0 ;3.58 ;6.7;0.0;
9 ;12:18.40 ;5221 ;19 ;11.348 ;0.0 ;14.700 ;43.5 ;0 ;3.43 ;6.6;0.0;
9 ;12:18.50 ;5206 ;19 ;11.304 ;0.0 ;14.700 ;43.5 ;0 ;3.46 ;7.2;0.0;
9 ;12:18.60 ;5252 ;20 ;11.407 ;0.0 ;14.700 ;43.5 ;0 ;3.70 ;7.1;0.0;
9 ;12:18.70 ;5275 ;20 ;11.246 ;0.0 ;14.700 ;43.5 ;0 ;3.66 ;7.1;0.0;
9 ;12:18.80 ;5287 ;20 ;11.966 ;0.0 ;14.700 ;43.5 ;0 ;3.63 ;7.1;0.0;
9 ;12:18.90 ;5162 ;20 ;13.980 ;0.0 ;14.700 ;43.5 ;0 ;3.88 ;7.4;0.0;
9 ;12:19.00 ;4907 ;20 ;14.244 ;0.0 ;14.700 ;43.5 ;0 ;4.07 ;7.3;0.0;
9 ;12:19.10 ;4253 ;19 ;16.934 ;0.0 ;14.700 ;43.5 ;0 ;3.48 ;5.4;0.0;
9 ;12:19.20 ;3249 ;18 ;17.567 ;0.0 ;14.700 ;43.5 ;0 ;4.33 ;4.4;0.0;
9 ;12:19.30 ;3142 ;16 ;17.258 ;0.0 ;14.700 ;43.5 ;0 ;3.07 ;3.4;0.0;
9 ;12:19.40 ;3005 ;15 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.88 ;3.1;0.0;
9 ;12:19.50 ;3052 ;14 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.71 ;3.0;0.0;
9 ;12:19.60 ;2990 ;14 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.77 ;3.0;0.0;
9 ;12:19.70 ;3095 ;14 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.70 ;3.0;0.0;
9 ;12:19.80 ;2898 ;13 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.88 ;3.0;0.0;
9 ;12:19.90 ;2829 ;10 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.27 ;2.3;0.0;
9 ;12:20.00 ;2957 ;6 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.97 ;2.0;0.0;
9 ;12:20.10 ;2967 ;4 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.74 ;1.8;0.0;
9 ;12:20.20 ;3007 ;8 ;15.068 ;0.0 ;14.700 ;43.5 ;0 ;2.11 ;2.3;0.0;
9 ;12:20.30 ;3084 ;10 ;13.010 ;0.0 ;14.700 ;43.5 ;0 ;2.14 ;2.4;0.0;
9 ;12:20.40 ;3112 ;8 ;12.407 ;0.0 ;14.700 ;43.5 ;0 ;2.06 ;2.3;0.0;
9 ;12:20.50 ;2999 ;5 ;11.951 ;0.0 ;14.700 ;43.5 ;0 ;1.84 ;2.0;0.0;
9 ;12:20.60 ;2855 ;1 ;11.834 ;0.0 ;14.700 ;43.5 ;0 ;2.06 ;2.1;0.0;
9 ;12:20.70 ;2916 ;1 ;12.230 ;0.0 ;14.700 ;43.5 ;0 ;2.05 ;2.2;0.0;
9 ;12:20.80 ;2870 ;1 ;12.495 ;0.0 ;14.700 ;43.5 ;0 ;2.06 ;2.1;0.0;
9 ;12:20.90 ;2949 ;1 ;12.877 ;0.0 ;14.700 ;43.5 ;0 ;2.05 ;2.2;0.0;
9 ;12:21.00 ;3240 ;1 ;13.627 ;0.0 ;14.700 ;43.5 ;0 ;2.10 ;2.5;0.0;
9 ;12:21.10 ;3658 ;1 ;13.877 ;0.0 ;14.700 ;43.5 ;0 ;2.24 ;3.0;0.0;
9 ;12:21.20 ;4033 ;1 ;12.907 ;0.0 ;14.700 ;43.5 ;0 ;2.37 ;3.5;0.0;
9 ;12:21.30 ;4448 ;1 ;12.113 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;3.9;0.0;
9 ;12:21.40 ;4988 ;1 ;12.054 ;0.0 ;14.700 ;43.5 ;0 ;2.51 ;4.6;0.0;
9 ;12:21.50 ;5547 ;1 ;11.716 ;0.0 ;14.700 ;43.5 ;0 ;2.60 ;5.3;0.0;
9 ;12:21.60 ;5627 ;1 ;12.392 ;0.0 ;14.700 ;43.5 ;0 ;2.62 ;5.6;0.0;
9 ;12:21.70 ;3999 ;34 ;13.700 ;0.0 ;14.700 ;43.5 ;0 ;7.54 ;10.7;0.0;
9 ;12:21.80 ;3004 ;15 ;13.656 ;0.0 ;14.700 ;43.5 ;0 ;2.88 ;2.8;0.0;
9 ;12:21.90 ;3032 ;1 ;13.539 ;0.0 ;14.700 ;43.5 ;0 ;2.03 ;2.2;0.0;
9 ;12:22.00 ;3073 ;1 ;13.568 ;0.0 ;14.700 ;43.5 ;0 ;2.04 ;2.3;0.0;
9 ;12:22.10 ;3076 ;1 ;13.421 ;0.0 ;14.700 ;43.5 ;0 ;2.05 ;2.3;0.0;
9 ;12:22.20 ;3111 ;1 ;12.892 ;0.0 ;14.700 ;43.5 ;0 ;2.05 ;2.3;0.0;
9 ;12:22.30 ;3096 ;1 ;12.524 ;0.0 ;14.700 ;43.5 ;0 ;2.05 ;2.3;0.0;
9 ;12:22.40 ;3160 ;1 ;12.186 ;0.0 ;14.700 ;43.5 ;0 ;2.07 ;2.4;0.0;
9 ;12:22.50 ;3152 ;1 ;11.995 ;0.0 ;14.700 ;43.5 ;0 ;2.07 ;2.3;0.0;
9 ;12:22.60 ;3164 ;1 ;12.010 ;0.0 ;14.700 ;43.5 ;0 ;2.08 ;2.4;0.0;
9 ;12:22.70 ;3164 ;1 ;12.098 ;0.0 ;14.700 ;43.5 ;0 ;2.08 ;2.4;0.0;
9 ;12:22.80 ;3281 ;1 ;11.745 ;0.0 ;14.700 ;43.5 ;0 ;2.11 ;2.5;0.0;
9 ;12:22.90 ;3393 ;1 ;11.966 ;0.0 ;14.700 ;43.5 ;0 ;2.15 ;2.7;0.0;
9 ;12:23.00 ;3570 ;1 ;11.995 ;0.0 ;14.700 ;43.5 ;0 ;2.21 ;2.9;0.0;
9 ;12:23.10 ;3749 ;2 ;11.716 ;0.0 ;14.700 ;43.5 ;0 ;2.23 ;3.0;0.0;
9 ;12:23.20 ;3957 ;2 ;12.275 ;0.0 ;14.700 ;43.5 ;0 ;2.31 ;3.3;0.0;
9 ;12:23.30 ;4069 ;2 ;12.627 ;0.0 ;14.700 ;43.5 ;0 ;2.33 ;3.5;0.0;
9 ;12:23.40 ;4208 ;2 ;13.245 ;0.0 ;14.700 ;43.5 ;0 ;2.30 ;3.5;0.0;
9 ;12:23.50 ;4222 ;2 ;13.259 ;0.0 ;14.700 ;43.5 ;0 ;2.30 ;3.5;0.0;
9 ;12:23.60 ;4019 ;3 ;12.319 ;0.0 ;14.700 ;43.5 ;0 ;2.30 ;3.4;0.0;
9 ;12:23.70 ;3662 ;3 ;11.481 ;0.0 ;14.700 ;43.5 ;0 ;2.14 ;2.8;0.0;
9 ;12:23.80 ;3397 ;3 ;11.672 ;0.0 ;14.700 ;43.5 ;0 ;2.01 ;2.5;0.0;
9 ;12:23.90 ;3236 ;3 ;12.466 ;0.0 ;14.700 ;43.5 ;0 ;1.94 ;2.3;0.0;
9 ;12:24.00 ;3159 ;3 ;13.406 ;0.0 ;14.700 ;43.5 ;0 ;1.90 ;2.2;0.0;
9 ;12:24.10 ;3243 ;2 ;13.568 ;0.0 ;14.700 ;43.5 ;0 ;2.02 ;2.4;0.0;
9 ;12:24.20 ;3559 ;2 ;13.480 ;0.0 ;14.700 ;43.5 ;0 ;2.15 ;2.8;0.0;
9 ;12:24.30 ;3976 ;1 ;12.980 ;0.0 ;14.700 ;43.5 ;0 ;2.35 ;3.4;0.0;
9 ;12:24.40 ;4527 ;1 ;12.716 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;4.0;0.0;
9 ;12:24.50 ;5196 ;1 ;12.554 ;0.0 ;14.700 ;43.5 ;0 ;2.54 ;4.9;0.0;
9 ;12:24.60 ;5905 ;1 ;12.407 ;0.0 ;14.700 ;43.5 ;0 ;2.67 ;5.8;0.0;
9 ;12:24.70 ;6653 ;1 ;12.289 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;6.0;0.0;
9 ;12:24.80 ;7038 ;1 ;12.304 ;0.0 ;14.700 ;43.5 ;0 ;2.54 ;6.5;0.0;
9 ;12:24.90 ;7378 ;1 ;12.436 ;0.0 ;14.700 ;43.5 ;0 ;2.69 ;7.3;0.0;
9 ;12:25.00 ;7735 ;1 ;12.745 ;0.0 ;14.700 ;43.5 ;0 ;2.70 ;7.7;0.0;
9 ;12:25.10 ;7982 ;1 ;13.201 ;0.0 ;14.700 ;43.5 ;0 ;2.65 ;7.8;0.0;
9 ;12:25.20 ;8230 ;1 ;13.495 ;0.0 ;14.700 ;43.5 ;0 ;2.61 ;7.9;0.0;
9 ;12:25.30 ;8534 ;1 ;13.215 ;0.0 ;14.700 ;43.5 ;0 ;2.56 ;8.0;0.0;
9 ;12:25.40 ;8351 ;1 ;14.435 ;0.0 ;14.700 ;43.5 ;0 ;2.59 ;7.9;0.0;
9 ;12:25.50 ;8465 ;1 ;16.596 ;0.0 ;14.700 ;43.5 ;0 ;2.58 ;8.0;0.0;
9 ;12:25.60 ;8844 ;31 ;16.170 ;0.0 ;14.700 ;43.5 ;0 ;2.32 ;7.5;0.0;
9 ;12:25.70 ;8802 ;33 ;15.170 ;0.0 ;14.700 ;43.5 ;0 ;2.52 ;8.2;0.0;
9 ;12:25.80 ;8716 ;33 ;14.788 ;0.0 ;14.700 ;43.5 ;0 ;2.71 ;8.7;0.0;
9 ;12:25.90 ;8632 ;33 ;14.847 ;0.0 ;14.700 ;43.5 ;0 ;2.90 ;9.3;0.0;
9 ;12:26.00 ;8495 ;33 ;15.288 ;0.0 ;14.700 ;43.5 ;0 ;3.18 ;9.9;0.0;
9 ;12:26.10 ;8419 ;33 ;16.082 ;0.0 ;14.700 ;43.5 ;0 ;3.10 ;9.6;0.0;
9 ;12:26.20 ;8230 ;33 ;15.994 ;0.0 ;14.700 ;43.5 ;0 ;2.91 ;8.9;0.0;
9 ;12:26.30 ;8209 ;34 ;16.302 ;0.0 ;14.700 ;43.5 ;0 ;3.00 ;9.1;0.0;
9 ;12:26.40 ;8047 ;34 ;15.567 ;0.0 ;14.700 ;43.5 ;0 ;2.85 ;8.3;0.0;
9 ;12:26.50 ;8040 ;34 ;14.347 ;0.0 ;14.700 ;43.5 ;0 ;2.85 ;8.4;0.0;
9 ;12:26.60 ;7835 ;34 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;3.29 ;9.3;0.0;
9 ;12:26.70 ;7731 ;33 ;12.554 ;0.0 ;14.700 ;43.5 ;0 ;3.48 ;9.8;0.0;
9 ;12:26.80 ;7609 ;33 ;13.377 ;0.0 ;14.700 ;43.5 ;0 ;3.84 ;11.0;0.0;
9 ;12:26.90 ;7434 ;33 ;14.994 ;0.0 ;14.700 ;43.5 ;0 ;3.97 ;10.9;0.0;
9 ;12:27.00 ;7278 ;33 ;15.567 ;0.0 ;14.700 ;43.5 ;0 ;3.54 ;9.2;0.0;
9 ;12:27.10 ;7153 ;33 ;15.950 ;0.0 ;14.700 ;43.5 ;0 ;3.20 ;8.2;0.0;
9 ;12:27.20 ;7001 ;33 ;14.685 ;0.0 ;14.700 ;43.5 ;0 ;2.78 ;6.6;0.0;
9 ;12:27.30 ;6830 ;32 ;12.965 ;0.0 ;14.700 ;43.5 ;0 ;2.94 ;7.2;0.0;
9 ;12:27.40 ;6759 ;32 ;12.304 ;0.0 ;14.700 ;43.5 ;0 ;3.10 ;7.9;0.0;
9 ;12:27.50 ;6627 ;34 ;12.260 ;0.0 ;14.700 ;43.5 ;0 ;3.81 ;9.4;0.0;
9 ;12:27.60 ;6384 ;36 ;12.128 ;0.0 ;14.700 ;43.5 ;0 ;4.28 ;10.0;0.0;
9 ;12:27.70 ;6239 ;36 ;11.981 ;0.0 ;14.700 ;43.5 ;0 ;4.15 ;9.6;0.0;
9 ;12:27.80 ;6040 ;36 ;11.922 ;0.0 ;14.700 ;43.5 ;0 ;4.00 ;8.9;0.0;
9 ;12:27.90 ;5886 ;35 ;11.584 ;0.0 ;14.700 ;43.5 ;0 ;3.96 ;8.5;0.0;
9 ;12:28.00 ;5735 ;34 ;11.260 ;0.0 ;14.700 ;43.5 ;0 ;4.01 ;8.5;0.0;
9 ;12:28.10 ;5557 ;33 ;11.084 ;0.0 ;14.700 ;43.5 ;0 ;4.15 ;8.5;0.0;
9 ;12:28.20 ;5466 ;33 ;11.128 ;0.0 ;14.700 ;43.5 ;0 ;4.27 ;8.6;0.0;
9 ;12:28.30 ;5265 ;33 ;11.084 ;0.0 ;14.700 ;43.5 ;0 ;4.54 ;8.8;0.0;
9 ;12:28.40 ;5139 ;32 ;10.687 ;0.0 ;14.700 ;43.5 ;0 ;4.73 ;8.9;0.0;
9 ;12:28.50 ;5033 ;32 ;10.393 ;0.0 ;14.700 ;43.5 ;0 ;4.89 ;9.1;0.0;
9 ;12:28.60 ;4889 ;30 ;10.613 ;0.0 ;14.700 ;43.5 ;0 ;5.26 ;9.7;0.0;
9 ;12:28.70 ;4689 ;28 ;10.555 ;0.0 ;14.700 ;43.5 ;0 ;5.74 ;9.9;0.0;
9 ;12:28.80 ;4497 ;27 ;10.584 ;0.0 ;14.700 ;43.5 ;0 ;5.91 ;9.8;0.0;
9 ;12:28.90 ;4618 ;27 ;10.966 ;0.0 ;14.700 ;43.5 ;0 ;5.70 ;9.7;0.0;
9 ;12:29.00 ;4944 ;27 ;11.025 ;0.0 ;14.700 ;43.5 ;0 ;5.12 ;9.3;0.0;
9 ;12:29.10 ;5082 ;26 ;11.143 ;0.0 ;14.700 ;43.5 ;0 ;4.84 ;9.0;0.0;
9 ;12:29.20 ;5139 ;26 ;11.745 ;0.0 ;14.700 ;43.5 ;0 ;4.70 ;9.0;0.0;
9 ;12:29.30 ;4957 ;25 ;13.598 ;0.0 ;14.700 ;43.5 ;0 ;5.04 ;9.2;0.0;
9 ;12:29.40 ;4625 ;24 ;14.832 ;0.0 ;14.700 ;43.5 ;0 ;5.12 ;8.7;0.0;
9 ;12:29.50 ;4262 ;21 ;15.244 ;0.0 ;14.700 ;43.5 ;0 ;4.05 ;6.3;0.0;
9 ;12:29.60 ;4115 ;19 ;16.214 ;0.0 ;14.700 ;43.5 ;0 ;3.56 ;5.3;0.0;
9 ;12:29.70 ;4133 ;18 ;17.302 ;0.0 ;14.700 ;43.5 ;0 ;3.34 ;5.1;0.0;
9 ;12:29.80 ;4318 ;18 ;17.258 ;0.0 ;14.700 ;43.5 ;0 ;3.11 ;4.9;0.0;
9 ;12:29.90 ;4445 ;17 ;16.758 ;0.0 ;14.700 ;43.5 ;0 ;2.54 ;4.2;0.0;
9 ;12:30.00 ;4331 ;16 ;14.524 ;0.0 ;14.700 ;43.5 ;0 ;2.43 ;3.7;0.0;
9 ;12:30.10 ;4270 ;16 ;11.981 ;0.0 ;14.700 ;43.5 ;0 ;2.58 ;4.0;0.0;
9 ;12:30.20 ;4363 ;13 ;13.671 ;0.0 ;14.700 ;43.5 ;0 ;1.84 ;2.6;0.0;
9 ;12:30.30 ;4166 ;9 ;12.128 ;0.0 ;14.700 ;43.5 ;0 ;1.64 ;2.7;0.0;
9 ;12:30.40 ;4737 ;1 ;11.569 ;0.0 ;14.700 ;43.5 ;0 ;2.44 ;4.3;0.0;
9 ;12:30.50 ;5529 ;1 ;11.775 ;0.0 ;14.700 ;43.5 ;0 ;2.60 ;5.3;0.0;
9 ;12:30.60 ;6139 ;6 ;12.275 ;0.0 ;14.700 ;43.5 ;0 ;2.58 ;5.3;0.0;
9 ;12:30.70 ;6306 ;7 ;12.936 ;0.0 ;14.700 ;43.5 ;0 ;2.42 ;5.5;0.0;
9 ;12:30.80 ;6171 ;8 ;13.583 ;0.0 ;14.700 ;43.5 ;0 ;2.08 ;4.8;0.0;
9 ;12:30.90 ;6050 ;8 ;14.156 ;0.0 ;14.700 ;43.5 ;0 ;2.02 ;4.5;0.0;
9 ;12:31.00 ;5879 ;8 ;13.892 ;0.0 ;14.700 ;43.5 ;0 ;2.06 ;4.4;0.0;
9 ;12:31.10 ;5739 ;9 ;13.730 ;0.0 ;14.700 ;43.5 ;0 ;1.91 ;4.0;0.0;
9 ;12:31.20 ;5623 ;9 ;13.936 ;0.0 ;14.700 ;43.5 ;0 ;1.96 ;4.0;0.0;
9 ;12:31.30 ;5476 ;9 ;14.465 ;0.0 ;14.700 ;43.5 ;0 ;2.03 ;4.1;0.0;
9 ;12:31.40 ;5211 ;9 ;13.700 ;0.0 ;14.700 ;43.5 ;0 ;2.14 ;4.1;0.0;
9 ;12:31.50 ;4844 ;9 ;13.465 ;0.0 ;14.700 ;43.5 ;0 ;2.08 ;3.7;0.0;
9 ;12:31.60 ;4800 ;9 ;12.848 ;0.0 ;14.700 ;43.5 ;0 ;2.05 ;3.7;0.0;
9 ;12:31.70 ;4938 ;9 ;12.510 ;0.0 ;14.700 ;43.5 ;0 ;2.17 ;3.9;0.0;
9 ;12:31.80 ;5053 ;9 ;12.069 ;0.0 ;14.700 ;43.5 ;0 ;2.20 ;4.1;0.0;
9 ;12:31.90 ;5075 ;9 ;11.775 ;0.0 ;14.700 ;43.5 ;0 ;2.19 ;4.1;0.0;
9 ;12:32.00 ;5269 ;9 ;11.848 ;0.0 ;14.700 ;43.5 ;0 ;2.11 ;4.1;0.0;
9 ;12:32.10 ;5263 ;8 ;12.069 ;0.0 ;14.700 ;43.5 ;0 ;2.31 ;4.4;0.0;
9 ;12:32.20 ;5372 ;8 ;12.054 ;0.0 ;14.700 ;43.5 ;0 ;2.27 ;4.4;0.0;
9 ;12:32.30 ;5450 ;8 ;12.054 ;0.0 ;14.700 ;43.5 ;0 ;2.24 ;4.5;0.0;
9 ;12:32.40 ;5635 ;8 ;12.083 ;0.0 ;14.700 ;43.5 ;0 ;2.16 ;4.4;0.0;
9 ;12:32.50 ;5537 ;8 ;12.054 ;0.0 ;14.700 ;43.5 ;0 ;2.20 ;4.4;0.0;
9 ;12:32.60 ;5767 ;8 ;12.054 ;0.0 ;14.700 ;43.5 ;0 ;2.10 ;4.4;0.0;
9 ;12:32.70 ;5630 ;8 ;11.834 ;0.0 ;14.700 ;43.5 ;0 ;2.16 ;4.5;0.0;
9 ;12:32.80 ;5956 ;8 ;11.863 ;0.0 ;14.700 ;43.5 ;0 ;2.02 ;4.4;0.0;
9 ;12:32.90 ;5874 ;8 ;11.348 ;0.0 ;14.700 ;43.5 ;0 ;2.06 ;4.4;0.0;
9 ;12:33.00 ;5712 ;8 ;11.172 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;4.4;0.0;
9 ;12:33.10 ;6332 ;9 ;11.554 ;0.0 ;14.700 ;43.5 ;0 ;1.91 ;4.4;0.0;
9 ;12:33.20 ;6192 ;8 ;13.568 ;0.0 ;14.700 ;43.5 ;0 ;2.10 ;4.8;0.0;
9 ;12:33.30 ;6194 ;8 ;14.097 ;0.0 ;14.700 ;43.5 ;0 ;2.10 ;4.7;0.0;
9 ;12:33.40 ;6237 ;6 ;14.435 ;0.0 ;14.700 ;43.5 ;0 ;2.61 ;6.0;0.0;
9 ;12:33.50 ;6394 ;6 ;13.789 ;0.0 ;14.700 ;43.5 ;0 ;2.67 ;6.3;0.0;
9 ;12:33.60 ;6492 ;6 ;13.774 ;0.0 ;14.700 ;43.5 ;0 ;2.71 ;6.5;0.0;
9 ;12:33.70 ;6677 ;6 ;13.980 ;0.0 ;14.700 ;43.5 ;0 ;2.67 ;6.5;0.0;
9 ;12:33.80 ;6860 ;3 ;14.288 ;0.0 ;14.700 ;43.5 ;0 ;2.45 ;6.2;0.0;
9 ;12:33.90 ;6962 ;1 ;13.686 ;0.0 ;14.700 ;43.5 ;0 ;2.51 ;6.4;0.0;
9 ;12:34.00 ;7113 ;1 ;12.113 ;0.0 ;14.700 ;43.5 ;0 ;2.57 ;6.7;0.0;
9 ;12:34.10 ;7253 ;2 ;11.510 ;0.0 ;14.700 ;43.5 ;0 ;2.65 ;6.9;0.0;
9 ;12:34.20 ;7307 ;6 ;12.745 ;0.0 ;14.700 ;43.5 ;0 ;3.07 ;8.7;0.0;
9 ;12:34.30 ;7536 ;10 ;11.922 ;0.0 ;14.700 ;43.5 ;0 ;2.15 ;6.0;0.0;
9 ;12:34.40 ;7434 ;9 ;13.068 ;0.0 ;14.700 ;43.5 ;0 ;2.63 ;7.2;0.0;
9 ;12:34.50 ;7687 ;10 ;13.215 ;0.0 ;14.700 ;43.5 ;0 ;2.14 ;6.0;0.0;
9 ;12:34.60 ;7693 ;9 ;11.775 ;0.0 ;14.700 ;43.5 ;0 ;2.51 ;7.1;0.0;
9 ;12:34.70 ;7367 ;7 ;11.540 ;0.0 ;14.700 ;43.5 ;0 ;3.30 ;9.3;0.0;
9 ;12:34.80 ;7944 ;10 ;11.378 ;0.0 ;14.700 ;43.5 ;0 ;2.12 ;6.2;0.0;
9 ;12:34.90 ;8033 ;14 ;10.760 ;0.0 ;14.700 ;43.5 ;0 ;1.99 ;5.9;0.0;
9 ;12:35.00 ;7911 ;14 ;10.775 ;0.0 ;14.700 ;43.5 ;0 ;1.89 ;5.5;0.0;
9 ;12:35.10 ;8223 ;15 ;10.672 ;0.0 ;14.700 ;43.5 ;0 ;2.43 ;7.4;0.0;
9 ;12:35.20 ;8166 ;14 ;11.334 ;0.0 ;14.700 ;43.5 ;0 ;2.29 ;6.7;0.0;
9 ;12:35.30 ;8043 ;12 ;12.951 ;0.0 ;14.700 ;43.5 ;0 ;1.99 ;5.8;0.0;
9 ;12:35.40 ;8116 ;11 ;12.128 ;0.0 ;14.700 ;43.5 ;0 ;2.14 ;6.2;0.0;
9 ;12:35.50 ;8141 ;10 ;11.128 ;0.0 ;14.700 ;43.5 ;0 ;2.30 ;7.2;0.0;
9 ;12:35.60 ;8036 ;8 ;10.731 ;0.0 ;14.700 ;43.5 ;0 ;2.54 ;7.5;0.0;
9 ;12:35.70 ;8113 ;13 ;10.658 ;0.0 ;14.700 ;43.5 ;0 ;2.15 ;6.9;0.0;
9 ;12:35.80 ;8553 ;18 ;11.040 ;0.0 ;14.700 ;43.5 ;0 ;2.94 ;9.5;0.0;
9 ;12:35.90 ;8827 ;20 ;11.260 ;0.0 ;14.700 ;43.5 ;0 ;3.28 ;10.2;0.0;
9 ;12:36.00 ;7992 ;18 ;12.201 ;0.0 ;14.700 ;43.5 ;0 ;1.97 ;5.7;0.0;
9 ;12:36.10 ;9049 ;18 ;11.422 ;0.0 ;14.700 ;43.5 ;0 ;3.53 ;12.8;0.0;
9 ;12:36.20 ;10819 ;25 ;11.187 ;0.0 ;14.700 ;43.5 ;0 ;4.03 ;15.6;0.0;
9 ;12:36.30 ;10888 ;33 ;12.774 ;0.0 ;14.700 ;43.5 ;0 ;3.23 ;13.4;0.0;
9 ;12:36.40 ;10217 ;33 ;12.201 ;0.0 ;14.700 ;43.5 ;0 ;3.36 ;11.5;0.0;
9 ;12:36.50 ;9053 ;30 ;13.730 ;0.0 ;14.700 ;43.5 ;0 ;2.09 ;7.0;0.0;
9 ;12:36.60 ;9393 ;14 ;14.435 ;0.0 ;14.700 ;43.5 ;0 ;2.91 ;8.9;0.0;
9 ;12:36.70 ;10422 ;5 ;13.833 ;0.0 ;14.700 ;43.5 ;0 ;2.91 ;11.2;0.0;
9 ;12:36.80 ;11588 ;26 ;13.568 ;0.0 ;14.700 ;43.5 ;0 ;4.52 ;19.1;0.0;
9 ;12:36.90 ;11559 ;51 ;13.171 ;0.0 ;14.700 ;43.5 ;0 ;4.37 ;18.4;0.0;
9 ;12:37.00 ;11370 ;53 ;13.803 ;0.0 ;14.700 ;43.5 ;0 ;4.68 ;19.4;0.0;
9 ;12:37.10 ;11167 ;53 ;14.244 ;0.0 ;14.700 ;43.5 ;0 ;4.29 ;17.9;0.0;
9 ;12:37.20 ;10769 ;52 ;14.553 ;0.0 ;14.700 ;43.5 ;0 ;4.13 ;16.4;0.0;
9 ;12:37.30 ;10510 ;52 ;14.950 ;0.0 ;14.700 ;43.5 ;0 ;4.40 ;17.1;0.0;
9 ;12:37.40 ;10140 ;51 ;15.347 ;0.0 ;14.700 ;43.5 ;0 ;4.34 ;16.3;0.0;
9 ;12:37.50 ;9760 ;51 ;15.964 ;0.0 ;14.700 ;43.5 ;0 ;4.54 ;16.3;0.0;
9 ;12:37.60 ;9600 ;50 ;17.787 ;0.0 ;14.700 ;43.5 ;0 ;4.42 ;14.9;0.0;
9 ;12:37.70 ;9049 ;44 ;16.611 ;0.0 ;14.700 ;43.5 ;0 ;3.18 ;10.5;0.0;
9 ;12:37.80 ;9014 ;42 ;14.553 ;0.0 ;14.700 ;43.5 ;0 ;2.85 ;9.6;0.0;
9 ;12:37.90 ;8708 ;43 ;14.288 ;0.0 ;14.700 ;43.5 ;0 ;3.91 ;12.6;0.0;
9 ;12:38.00 ;8612 ;44 ;15.317 ;0.0 ;14.700 ;43.5 ;0 ;4.39 ;14.1;0.0;
9 ;12:38.10 ;8033 ;37 ;14.391 ;0.0 ;14.700 ;43.5 ;0 ;3.23 ;9.6;0.0;
9 ;12:38.20 ;7948 ;34 ;12.980 ;0.0 ;14.700 ;43.5 ;0 ;3.04 ;8.7;0.0;
9 ;12:38.30 ;7497 ;34 ;14.068 ;0.0 ;14.700 ;43.5 ;0 ;4.22 ;11.4;0.0;
9 ;12:38.40 ;7384 ;36 ;16.699 ;0.0 ;14.700 ;43.5 ;0 ;4.18 ;11.5;0.0;
9 ;12:38.50 ;7030 ;36 ;16.670 ;0.0 ;14.700 ;43.5 ;0 ;3.63 ;9.4;0.0;
9 ;12:38.60 ;6768 ;30 ;15.273 ;0.0 ;14.700 ;43.5 ;0 ;2.66 ;6.7;0.0;
9 ;12:38.70 ;6609 ;26 ;14.744 ;0.0 ;14.700 ;43.5 ;0 ;2.85 ;6.8;0.0;
9 ;12:38.80 ;6558 ;25 ;15.097 ;0.0 ;14.700 ;43.5 ;0 ;2.94 ;7.1;0.0;
9 ;12:38.90 ;6283 ;24 ;17.228 ;0.0 ;14.700 ;43.5 ;0 ;2.83 ;6.5;0.0;
9 ;12:39.00 ;6366 ;24 ;17.449 ;0.0 ;14.700 ;43.5 ;0 ;2.91 ;6.8;0.0;
9 ;12:39.10 ;6007 ;23 ;16.376 ;0.0 ;14.700 ;43.5 ;0 ;2.52 ;5.6;0.0;
